Model,Target_Broken,has_mes_data,total_duration,total_operations,avg_operation_duration,num_outliers_total,num_outliers_iqr,num_outliers_8h,num_short_duration,unique_outlier_types,num_unique_operations,num_switches_workcenter,pct_outliers_total,total_process_timespan_seconds,has_assembly,has_test,total_process_duration,has_impossible_timing,was_produced_outside_shift_hours,MissingOperations,TotalRepeatedExecutions,DistinctOperationsRepeated,Assembly,MAI,ST,PROP,FT,FI,Packing,Brazing,LT,Bottom Preparation,Bottom Assembly,Assembly Merge,ST01,ST02,Final Assembly,Grounding safety test,Top Preparation,has_test_measurements,NumberOfFailedTests,CoolingCompressorPressureOutInDelta,GroundContinuityPowerPanel,HeatingWaterTempOutInDeltaTestSystemCalori,CoolingAirTempInOutDelta,VoltageWithstandAc,GroundContinuityFanCover,AirTempInOutDelta,GroundContinuityFanTopCover,GroundContinuityFan,GroundContinuityEvaporator,HeatingAmbientHumidity,HeatingTransientTempIn,CompressorTempInAbsolute,Vacuum not reached to soon,HeatingAmbientTemperature,CoolingWaterTempOutInDelta,InitAmbientTemperature,DeInitAmbientTemperature,TestSystemPowerConsumed,TestSystemPowerCreated,StartWaterTempInTestSystem,StartWaterTempOutTestSystem,DuctCOP,CompressorPressureInAbsolute,OpPlannedTotalQuantity,OpTotalConfirmedYieldQty,OpTotalConfirmedScrapQty,CommissionedMonthIndex,BoilerType_0,BoilerType_1,BoilerType_2,BoilerType_3,DhwType_0,DhwType_1,DhwType_2,first_op_is_assembly,last_op_is_packing,dominant_op_is_assembly
1,0,1,20.0,3.0,6.666666666666667,3.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1040179.0,1.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,90.0,90.0,0.0,12,0,1,0,0,0,0,1,1,1,1
0,0,1,7311.0,7.0,1044.428571428571,7.0,1.0,0.0,2.0,2.0,7.0,4.0,1.0,863486.0,1.0,1.0,7311.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,1.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,427.0,421.0,0.0,12,0,1,0,0,0,0,1,1,1,1
1,0,1,30.0,4.0,7.5,4.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,2853017.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,12,0,0,1,0,0,0,1,1,1,1
0,0,1,95082.0,8.0,11885.25,8.0,1.0,1.0,2.0,3.0,7.0,4.0,1.0,22474.0,1.0,1.0,95082.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,432.0,432.0,0.0,13,0,0,0,1,0,0,1,1,1,0
1,0,1,4455.0,4.0,1113.75,4.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,597.0,1.0,1.0,4455.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,15,0,0,0,1,0,0,1,1,1,1
0,0,1,80696.0,7.0,11528.0,7.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,6651.0,1.0,1.0,80696.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,315.0,312.0,0.0,14,0,1,0,0,0,1,0,1,1,1
1,0,1,90.0,4.0,22.5,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,265722.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,13,0,1,0,0,0,1,0,1,1,1
1,0,1,66.0,4.0,16.5,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,365.0,1.0,1.0,66.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,15,0,1,0,0,0,1,0,1,1,1
0,0,1,66127.0,8.0,8265.875,8.0,1.0,1.0,2.0,3.0,7.0,4.0,1.0,273493.0,1.0,1.0,66127.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.0,,,1.0,,0.0,,,,0.0,1.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,352.0,328.0,0.0,14,0,1,0,0,0,1,0,1,1,0
0,0,1,5078.0,9.0,564.2222222222222,9.0,2.0,0.0,3.0,3.0,7.0,4.0,1.0,667405.0,1.0,1.0,5078.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.0,,,0.0,,0.0,,,,0.0,1.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,486.0,486.0,0.0,13,0,0,0,1,0,0,1,1,1,0
0,0,1,3952.0,7.0,564.5714285714286,7.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,84547.0,1.0,1.0,3952.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,378.0,378.0,0.0,14,0,1,0,0,0,1,0,1,1,1
0,0,1,4655.0,7.0,665.0,7.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,79143.0,1.0,1.0,4655.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,378.0,378.0,0.0,13,0,1,0,0,0,1,0,1,1,1
2,0,1,258.0,5.0,51.6,5.0,1.0,0.0,2.0,3.0,4.0,2.0,1.0,3109.0,1.0,1.0,258.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,25.0,25.0,0.0,14,0,0,0,1,0,0,1,1,1,0
1,0,1,57.0,4.0,14.25,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,273.0,1.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,156.0,160.0,0.0,14,0,1,0,0,0,1,0,1,1,1
0,0,1,13453.0,7.0,1921.857142857143,7.0,2.0,0.0,1.0,2.0,7.0,4.0,1.0,177151.0,1.0,1.0,13453.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,315.0,315.0,0.0,12,0,0,0,1,0,0,1,1,1,1
1,0,1,33.0,4.0,8.25,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,237280.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,12,0,0,0,1,0,0,1,1,1,1
0,0,1,239130.0,7.0,34161.42857142857,7.0,3.0,1.0,1.0,3.0,7.0,4.0,1.0,174521.0,1.0,1.0,239130.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,315.0,315.0,0.0,13,0,1,0,0,0,1,0,1,1,1
0,0,1,6235.0,7.0,890.7142857142857,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,249176.0,1.0,1.0,6235.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,315.0,315.0,0.0,14,0,0,1,0,0,0,1,1,1,1
0,0,1,6209.0,8.0,776.125,8.0,0.0,0.0,2.0,2.0,7.0,4.0,1.0,83438.0,1.0,1.0,6209.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30.0,,,1.0,,0.0,,,,1.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,384.0,384.0,0.0,15,0,1,0,0,0,1,0,1,1,0
1,0,1,72.0,4.0,18.0,4.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,717.0,1.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,120.0,40.0,0.0,14,0,1,0,0,0,1,0,1,1,1
1,0,1,74.0,5.0,14.8,5.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,5086.0,1.0,1.0,74.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,150.0,40.0,0.0,14,0,1,0,0,0,1,0,1,1,0
0,0,1,9149.0,12.0,762.4166666666666,12.0,1.0,0.0,5.0,3.0,7.0,4.0,1.0,82592.0,1.0,1.0,9149.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,540.0,0.0,0.0,15,0,0,0,1,0,0,1,1,1,1
3,0,1,78.0,4.0,19.5,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,397.0,1.0,1.0,78.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,14,0,1,0,0,0,1,0,1,1,1
0,0,1,6648.0,11.0,604.3636363636364,11.0,1.0,0.0,5.0,2.0,7.0,4.0,1.0,352088.0,1.0,1.0,6648.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37.0,,,1.0,,0.0,,,,0.0,1.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,528.0,528.0,0.0,15,0,0,1,0,0,0,1,1,1,0
1,0,1,81.0,4.0,20.25,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1152.0,1.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,0.0,0.0,14,0,1,0,0,0,1,0,1,1,1
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,9,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.0,,,1.0,,1.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,14,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,6,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,6,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,8,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,15,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,14,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,7,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,1,0,0,1,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,9,0,1,0,0,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,,,,,0.0,0.0,,,,,,10,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,1,0,0,0,0
1,0,1,5944.0,2.0,2972.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,5923.0,1.0,0.0,5944.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,86.0,86.0,0.0,12,0,0,1,0,0,0,1,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,9,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,9,0,0,0,1,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,0,0,1,0,1,0,0,0,0
1,0,1,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,35.0,35.0,0.0,11,0,1,0,0,0,1,0,1,0,1
1,0,1,66.0,1.0,66.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,66.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,13,0,1,0,0,0,1,0,1,0,1
1,0,1,78.0,2.0,39.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,264.0,1.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,9,0,0,0,1,0,0,1,1,0,1
1,0,1,54.0,1.0,54.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,54.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,11,0,0,0,1,0,0,1,1,0,1
1,0,1,79.0,2.0,39.5,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,255.0,1.0,0.0,79.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,14,0,0,0,1,0,0,1,1,0,1
1,0,1,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,10,0,0,1,0,0,0,1,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,0,0,1,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,14,0,1,0,0,0,0,1,0,0,0
1,0,1,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,43.0,43.0,0.0,10,0,1,0,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.0,1.0,,1.0,1.0,1.0,,,,0.0,1.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,9,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,0,1,0,0,0
1,0,1,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,20.0,20.0,0.0,10,0,1,0,0,0,1,0,1,0,1
1,0,1,17.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,20.0,20.0,0.0,10,0,0,0,1,0,0,1,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,14,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,15,0,0,1,0,0,0,1,0,0,0
1,0,1,63.0,2.0,31.5,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,264.0,1.0,0.0,63.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,14,0,1,0,0,0,1,0,1,0,1
1,0,1,3553.0,13.0,273.3076923076923,13.0,0.0,0.0,4.0,2.0,13.0,4.0,1.0,90122.0,0.0,1.0,3553.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,36.0,,0.0,0.0,,0.0,,,0.0,,,1.0,,,,1.0,,1.0,1.0,,,0.0,0.0,,,520.0,520.0,0.0,14,0,0,0,1,0,0,1,0,1,1
1,0,1,3176.0,14.0,226.8571428571429,14.0,2.0,0.0,5.0,3.0,13.0,4.0,1.0,171884.0,0.0,1.0,3176.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,36.0,,0.0,0.0,,0.0,,,0.0,,,1.0,,,,1.0,,1.0,1.0,,,0.0,0.0,,,560.0,560.0,0.0,15,0,0,1,0,0,0,1,0,1,0
1,0,1,2939.0,14.0,209.92857142857144,14.0,1.0,0.0,5.0,3.0,13.0,4.0,1.0,86432.0,0.0,1.0,2939.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,40.0,,0.0,0.0,,0.0,,,0.0,,,1.0,,,,1.0,,1.0,1.0,,,0.0,0.0,,,560.0,560.0,0.0,14,0,1,0,0,0,1,0,0,1,0
1,0,1,87810.0,2.0,43905.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1318.0,1.0,0.0,87810.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,78.0,78.0,0.0,11,0,0,0,1,0,0,1,1,0,1
0,0,1,751.0,1.0,751.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,751.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,44.0,44.0,0.0,12,0,1,0,0,0,1,0,1,0,1
1,1,1,949.0,5.0,189.8,5.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,2803.0,1.0,0.0,949.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,100.0,100.0,0.0,11,0,0,0,1,0,0,1,1,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,15,0,0,1,0,0,0,1,0,0,0
1,0,1,103.0,3.0,34.333333333333336,3.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1055.0,1.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,9.0,9.0,0.0,13,0,1,0,0,0,1,0,1,1,1
