CommissionedAt,BoilerType,DhwType,Model,SerialNumber,CommissionedMonth,Target_Broken,has_mes_data,total_operations,avg_operation_duration,num_outliers_total,num_outliers_iqr,num_outliers_8h,num_short_duration,unique_outlier_types,num_unique_operations,num_switches_workcenter,pct_outliers_total,first_operation_type,last_operation_type,total_process_timespan_seconds,dominant_operation_type,has_assembly,has_test,total_process_duration,has_impossible_timing,was_produced_outside_shift_hours,MissingOperations,TotalRepeatedExecutions,DistinctOperationsRepeated,Assembly,MAI,ST,PROP,FT,FI,Packing,Brazing,LT,Bottom Preparation,Bottom Assembly,Assembly Merge,ST01,ST02,Final Assembly,Grounding safety test,Top Preparation,NumChildren,NumParents,has_test_measurements,NumberOfFailedTests,CoolingCompressorPressureOutInDelta,GroundContinuityPowerPanel,HeatingWaterTempOutInDeltaTestSystemCalori,CoolingAirTempInOutDelta,VoltageWithstandAc,GroundContinuityFanCover,AirTempInOutDelta,GroundContinuityFanTopCover,GroundContinuityFan,GroundContinuityEvaporator,HeatingAmbientHumidity,HeatingTransientTempIn,CompressorTempInAbsolute,Vacuum not reached to soon,HeatingAmbientTemperature,CoolingWaterTempOutInDelta,InitAmbientTemperature,DeInitAmbientTemperature,TestSystemPowerConsumed,TestSystemPowerCreated,StartWaterTempInTestSystem,StartWaterTempOutTestSystem,DuctCOP,CompressorPressureInAbsolute,NumberOfRepeatedTests,NumberOfMarginTests,OpPlannedTotalQuantity,OpTotalConfirmedYieldQty,OpTotalConfirmedScrapQty
Unknown,0,0,1,SN-840E96-JY,Unknown,0,1,4.0,25.5,4.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,Assembly,Packing,179.0,Assembly,1.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,160.0,160.0,0.0
2025-03-11 13:43:04.641151+00:00,3,2,0,SN-8FA836-JY,2025-03,0,1,7.0,527.4285714285714,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,Assembly,Packing,71132.0,Assembly,1.0,1.0,3692.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,34.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0,1,378.0,378.0,0.0
2025-02-13 10:57:59.881169+00:00,1,1,0,SN-BA0D7C-JY,2025-02,0,1,8.0,849.125,8.0,1.0,0.0,2.0,3.0,7.0,4.0,1.0,Assembly,Packing,98373.0,FT,1.0,1.0,6793.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,36.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,4,3,432.0,432.0,0.0
2025-03-20 17:28:26.974533+00:00,2,2,0,SN-5771A2-JY,2025-03,0,1,9.0,1993.111111111111,9.0,1.0,0.0,3.0,2.0,7.0,4.0,1.0,Assembly,Packing,64183.0,ST,1.0,1.0,17938.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,32.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2,4,405.0,402.0,0.0
Unknown,0,0,1,SN-8357C5-JY,Unknown,0,1,4.0,48.0,4.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,Assembly,Packing,249.0,Assembly,1.0,1.0,192.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,160.0,160.0,0.0
2025-03-05 14:41:07.249109+00:00,1,1,1,SN-1F5895-JY,2025-03,0,1,4.0,8.25,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,Assembly,Packing,209.0,Assembly,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,160.0,160.0,0.0
2025-01-28 15:35:21.348835+00:00,3,2,1,SN-BC97C4-JY,2025-01,0,1,4.0,11.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,Assembly,Packing,2312.0,Assembly,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,160.0,160.0,0.0
2025-03-14 14:11:05.381580+00:00,3,2,0,SN-3636E0-JY,2025-03,0,1,7.0,1218.571428571429,7.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,Assembly,Packing,73593.0,Assembly,1.0,1.0,8530.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,31.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0,4,315.0,312.0,0.0
2025-02-04 11:55:06.601284+00:00,2,2,2,SN-0E1CDE-JY,2025-02,0,1,4.0,57.0,4.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,Assembly,Packing,73823.0,Assembly,1.0,1.0,228.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,20.0,20.0,0.0
2025-03-08 07:32:34.873059+00:00,3,2,3,SN-F4C3DF-JY,2025-03,0,1,4.0,10.0,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,Assembly,Packing,456.0,Assembly,1.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,60.0,60.0,0.0
Unknown,0,0,0,SN-0E39B8-JY,Unknown,0,1,9.0,483.55555555555554,9.0,1.0,0.0,3.0,3.0,7.0,4.0,1.0,Assembly,Packing,108392.0,MAI,1.0,1.0,4352.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,35.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2,1,405.0,405.0,0.0
Unknown,0,0,0,SN-829E15-JY,Unknown,0,1,7.0,3454.428571428572,7.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,Assembly,Packing,77915.0,Assembly,1.0,1.0,24181.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,34.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0,1,308.0,288.0,0.0
2025-03-28 11:26:08.954992+00:00,3,2,0,SN-44B1DE-JY,2025-03,0,1,12.0,366.1666666666667,12.0,0.0,0.0,6.0,2.0,7.0,4.0,1.0,Assembly,Packing,95578.0,FT,1.0,1.0,4394.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,54.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,4,3,528.0,488.0,0.0
2025-02-06 14:18:00.092665+00:00,2,2,0,SN-16E3B9-JY,2025-02,0,1,13.0,476.7692307692308,13.0,0.0,0.0,8.0,2.0,7.0,4.0,1.0,Assembly,Packing,529479.0,ST,1.0,1.0,6198.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,36.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,3,1,572.0,528.0,0.0
2025-02-06 16:00:33.999848+00:00,1,1,0,SN-88D416-JY,2025-02,0,1,7.0,438.2857142857143,7.0,0.0,0.0,2.0,1.0,7.0,4.0,1.0,Assembly,Packing,529787.0,Assembly,1.0,1.0,3068.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,34.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0,1,427.0,421.0,0.0
2025-02-21 14:35:02.973825+00:00,2,2,1,SN-172572-JY,2025-02,0,1,4.0,26.25,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,Assembly,Packing,1019.0,Assembly,1.0,1.0,105.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,156.0,160.0,0.0
2025-03-24 18:13:00.017433+00:00,3,2,0,SN-73E7C6-JY,2025-03,0,1,7.0,610.7142857142857,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,Assembly,Packing,146002.0,Assembly,1.0,1.0,4275.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,34.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0,2,336.0,336.0,0.0
2025-02-19 14:14:09.742920+00:00,1,1,0,SN-5DD68B-JY,2025-02,0,1,8.0,436.75,8.0,0.0,0.0,2.0,2.0,7.0,4.0,1.0,Assembly,Packing,162021.0,ST,1.0,1.0,3494.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,32.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1,4,432.0,432.0,0.0
2025-03-19 10:31:52.961659+00:00,2,2,1,SN-8B7929-JY,2025-03,0,1,4.0,165.25,4.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,Assembly,Packing,1145.0,Assembly,1.0,1.0,661.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,160.0,160.0,0.0
Unknown,0,0,0,SN-31BB1E-JY,Unknown,0,1,12.0,19764.666666666668,12.0,2.0,1.0,6.0,4.0,7.0,4.0,1.0,Assembly,Packing,3379373.0,FT,1.0,1.0,237176.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,63.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,20,1,540.0,540.0,0.0
Unknown,0,0,1,SN-8FD760-JY,Unknown,0,1,4.0,10.25,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,Assembly,Packing,152705.0,Assembly,1.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,160.0,160.0,0.0
2025-02-17 16:15:19.341526+00:00,3,2,0,SN-EA9315-JY,2025-02,0,1,8.0,694.125,8.0,0.0,0.0,2.0,1.0,7.0,4.0,1.0,Assembly,Packing,75460.0,FT,1.0,1.0,5553.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,38.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,4,1,352.0,328.0,0.0
2025-03-19 15:15:07.821067+00:00,1,1,3,SN-9D167C-JY,2025-03,0,1,4.0,30.25,4.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,Assembly,Packing,327039.0,Assembly,1.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,60.0,60.0,0.0
2025-01-15 19:58:58.420176+00:00,1,1,3,SN-F3A305-J7,2025-01,0,1,2.0,19.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,Assembly,ST,5610.0,Assembly,1.0,0.0,38.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,40.0,40.0,0.0
2025-01-22 13:39:48.727991+00:00,2,2,1,SN-45C70E-J7,2025-01,0,1,5.0,5.0,5.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,Assembly,Packing,2325808.0,ST,1.0,1.0,25.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,200.0,200.0,0.0
2025-01-31 14:04:26.373923+00:00,1,1,0,SN-C0721D-J7,2025-01,0,1,5.0,942.4,5.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,Assembly,FT,84974.0,Assembly,1.0,1.0,4712.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,42.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0,2,240.0,240.0,0.0
Unknown,0,0,0,SN-6F358C-J7,Unknown,0,1,8.0,711.375,8.0,0.0,0.0,3.0,1.0,5.0,4.0,1.0,Assembly,FT,331802.0,FT,1.0,1.0,5691.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,45.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,18,3,384.0,384.0,0.0
2025-01-21 07:06:07.648627+00:00,1,1,0,SN-D1F9F7-J7,2025-01,0,1,5.0,830.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,Assembly,FT,91200.0,Assembly,1.0,1.0,4150.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,28.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0,1,240.0,240.0,0.0
2025-03-12 13:14:28.960782+00:00,3,2,0,SN-9A39A0-J7,2025-03,0,1,7.0,1639.0,7.0,1.0,0.0,2.0,2.0,7.0,4.0,1.0,Assembly,Packing,622359.0,Assembly,1.0,1.0,11473.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,34.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0,1,427.0,421.0,0.0
2025-01-29 17:01:37.522316+00:00,3,2,1,SN-5E9D39-J7,2025-01,0,1,4.0,90680.25,4.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,Assembly,Packing,515521.0,Assembly,1.0,1.0,362721.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,120.0,120.0,0.0
2025-02-10 11:57:18.165938+00:00,3,2,1,SN-E7ED54-J7,2025-02,0,1,3.0,18.666666666666668,3.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,Assembly,Packing,1047105.0,Assembly,1.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,90.0,90.0,0.0
Unknown,0,0,0,SN-4E2AE6-J7,Unknown,0,1,7.0,1670.0,7.0,1.0,0.0,2.0,2.0,5.0,4.0,1.0,Assembly,FT,12502.0,FT,1.0,1.0,11690.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,50.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,19,3,336.0,336.0,0.0
2025-01-16 15:16:15.600505+00:00,3,2,3,SN-917B82-J7,2025-01,0,1,2.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,Assembly,ST,349.0,Assembly,1.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,24.0,24.0,0.0
2025-01-10 04:37:34.422266+00:00,1,1,1,SN-C7621B-J7,2025-01,0,1,2.0,12.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,Assembly,ST,168.0,Assembly,1.0,0.0,25.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,40.0,40.0,0.0
Unknown,0,0,0,SN-544ED2-J7,Unknown,0,1,7.0,1509.2857142857142,7.0,0.0,0.0,2.0,1.0,5.0,4.0,1.0,Assembly,FT,16002.0,FT,1.0,1.0,10565.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,58.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,17,4,336.0,336.0,0.0
2025-01-29 15:14:44.280902+00:00,3,2,1,SN-18BBA4-J7,2025-01,1,1,2.0,17.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,Assembly,ST,823.0,Assembly,1.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,40.0,40.0,0.0
2025-02-14 19:19:05.977269+00:00,1,1,0,SN-F26512-J7,2025-02,0,1,9.0,881.1111111111111,9.0,1.0,0.0,4.0,3.0,7.0,4.0,1.0,Assembly,Packing,800387.0,FT,1.0,1.0,7930.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,57.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,21,7,549.0,539.0,0.0
2025-04-04 10:06:08.067692+00:00,2,2,1,SN-EAF8D0-J7,2025-04,0,1,4.0,5.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,Assembly,Packing,1127442.0,Assembly,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,160.0,160.0,0.0
2024-08-23 08:20:26.957966+00:00,1,1,0,SN-9DF382-J7,2024-08,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,1,23.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0,5,Unknown,Unknown,Unknown
2024-04-26 11:01:56.360961+00:00,3,2,0,SN-8F24C9-J7,2024-04,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,1,32.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,16,6,Unknown,Unknown,Unknown
