CommissionedAt;State;BoilerType;DhwType;Model;Broken;SerialNumber
17/01/2025 15:27;3;2;2;0;0;SN-21864D-WY
14/02/2025 20:17;3;1;1;0;0;SN-429792-WY
;2;0;0;0;0;SN-5C3B50-WY
14/02/2025 13:08;3;3;2;0;0;SN-BC1226-WY
;2;0;0;0;0;SN-C292FB-WY
09/02/2024 13:05;3;1;1;0;0;SN-DEBA7D-W7
20/02/2024 19:02;3;2;2;0;0;SN-AAB637-W7
24/09/2024 15:38;3;1;2;0;0;SN-FCD57D-W7
09/12/2024 10:39;3;3;2;0;0;SN-CBD4EA-W7
03/04/2024 15:21;3;3;2;0;0;SN-6A34D4-W7
14/01/2024 01:00;3;2;2;0;0;SN-8D7515-W7
27/02/2025 23:55;3;1;1;0;0;SN-F0E5F7-W7
13/02/2024 13:23;3;1;1;0;0;SN-818A53-W7
01/10/2023 02:00;3;1;1;0;0;SN-5F74D4-W7
20/09/2023 02:00;3;2;2;0;0;SN-5F6FA5-W7
19/10/2023 02:00;3;1;1;0;0;SN-F23D4D-W7
21/11/2023 01:00;3;2;2;0;0;SN-F1D619-W7
21/10/2024 10:34;3;2;2;0;0;SN-FDE635-W7
08/10/2024 17:24;3;2;2;0;0;SN-83CE89-W7
04/10/2023 02:00;3;2;2;0;0;SN-74F6EE-W7
20/03/2024 17:43;3;3;2;0;0;SN-219170-W7
;2;0;0;0;0;SN-EA3D57-WY
05/02/2025 13:24;3;1;1;0;0;SN-367D0C-WY
;2;0;0;0;0;SN-DF18D1-WY
19/02/2025 10:52;3;2;2;0;0;SN-36F188-WY
27/02/2025 16:31;3;1;1;0;0;SN-BA2438-WY
;2;0;0;0;0;SN-FE6401-WY
;2;0;0;0;0;SN-9AA851-WY
;2;0;0;0;0;SN-6D8750-WY
03/04/2025 11:21;3;1;1;0;0;SN-B26E97-W7
;2;0;0;0;0;SN-C3730A-W7
28/03/2025 15:20;3;1;1;0;0;SN-96212E-W7
;2;0;0;0;0;SN-C9D02A-W7
;2;0;0;0;0;SN-2C87C0-W7
12/03/2025 14:06;3;1;1;0;0;SN-BECF05-W7
22/03/2025 20:11;3;1;1;0;0;SN-8C0F8C-W7
27/02/2025 13:03;3;1;1;0;0;SN-D5260D-W7
;2;0;0;0;0;SN-BFFF7B-W7
27/02/2025 10:16;3;1;1;0;0;SN-6078D9-WY
29/10/2024 15:09;3;1;1;0;0;SN-327707-WY
15/11/2024 11:15;3;1;1;0;0;SN-DAE601-WY
11/03/2025 12:32;3;2;2;0;0;SN-144A39-WY
08/10/2024 18:47;5;2;2;0;1;SN-C250E5-WY
21/11/2024 17:49;3;3;1;0;0;SN-095081-WY
27/01/2025 10:47;3;1;1;0;0;SN-31891C-WY
21/03/2025 11:41;3;3;2;0;0;SN-29F081-WY
07/11/2024 17:04;3;1;1;0;0;SN-EA7D5F-WY
31/10/2024 14:09;3;1;2;0;0;SN-6ADFB2-WY
08/11/2024 13:49;3;1;1;0;0;SN-43D12F-WY
20/12/2024 13:21;3;3;2;0;0;SN-559156-WY
11/07/2024 16:31;3;1;1;0;0;SN-05D28D-W7
02/07/2024 15:01;3;1;1;0;0;SN-365EC3-W7
17/09/2024 19:58;3;1;1;0;0;SN-2D24A4-W7
21/11/2024 20:26;3;3;2;0;0;SN-326980-W7
12/08/2024 16:10;3;2;2;0;1;SN-A015FC-W7
30/09/2024 11:50;3;1;1;0;0;SN-55B46A-W7
17/03/2025 10:42;3;1;1;0;0;SN-9F07D0-W7
16/12/2024 10:35;3;1;1;0;0;SN-DD46AB-WY
;2;0;0;0;0;SN-334AA9-WY
05/11/2024 16:47;3;1;1;0;0;SN-DE1D7C-WY
07/12/2023 01:00;3;1;1;0;0;SN-142121-WY
18/01/2025 17:11;3;1;1;0;0;SN-B22EC9-WY
14/06/2024 14:44;3;1;1;0;0;SN-F42BB3-WY
01/05/2024 18:02;3;1;1;0;0;SN-3099C2-WY
29/10/2024 14:57;3;2;2;0;0;SN-A72D23-WY
15/03/2024 16:03;3;2;2;0;0;SN-AD30D8-WY
19/11/2024 20:37;3;1;1;0;0;SN-C46B0B-WY
05/07/2024 12:42;3;1;1;0;0;SN-F5F34D-WY
17/06/2024 15:30;3;3;1;0;0;SN-F065CB-WY
01/06/2023 02:00;3;2;2;0;0;SN-CED118-Y9
25/11/2024 15:18;3;2;2;0;0;SN-57DE4E-WY
26/11/2024 14:52;3;1;1;0;0;SN-C3B7EB-WY
02/04/2025 12:04;3;1;1;0;0;SN-134518-WY
16/01/2025 09:59;3;1;2;0;0;SN-28D108-WY
27/03/2025 13:15;3;3;2;0;0;SN-E5456C-WY
26/03/2025 09:46;3;3;2;0;0;SN-6ED6A3-WY
18/12/2024 15:23;3;3;2;0;0;SN-52A7A9-WY
07/02/2025 07:35;3;3;2;0;0;SN-7B9BEC-WY
;2;0;0;0;0;SN-21DBD1-WY
11/12/2024 19:25;3;3;2;0;0;SN-099981-WY
19/06/2024 18:14;3;1;1;0;0;SN-4153CF-Y0
;1;0;0;0;0;SN-4A188B-K7
13/01/2025 16:55;3;1;2;0;0;SN-A417E5-K7
21/11/2024 13:26;3;1;1;0;0;SN-2E2F53-K7
;2;0;0;0;0;SN-D8FEB5-K7
26/11/2024 16:39;3;1;1;0;0;SN-CB93DC-K7
31/01/2025 08:55;3;2;1;0;0;SN-63E414-K7
31/12/2024 14:07;3;3;2;0;0;SN-495A51-K7
25/03/2025 14:53;3;2;2;0;0;SN-FD985D-K7
30/11/2024 15:32;3;1;1;0;0;SN-2A26BD-K7
08/01/2025 16:22;3;1;1;0;0;SN-E439A3-K7
23/12/2024 16:51;3;1;2;0;0;SN-627706-K7
;2;0;0;0;0;SN-4375B6-KY
08/04/2025 12:21;3;2;2;0;0;SN-0EE880-KY
21/03/2025 16:10;3;3;1;0;0;SN-7C9387-KY
04/03/2025 13:48;3;1;1;0;0;SN-08DEA2-KY
28/03/2025 14:44;3;1;1;0;0;SN-D53CEA-KY
;2;0;0;0;0;SN-BD4665-KY
04/04/2025 10:03;3;1;1;0;0;SN-42C022-KY
14/02/2025 15:11;3;2;1;0;0;SN-8005D1-KY
13/03/2025 14:23;3;2;2;0;1;SN-EC058A-KY
;2;0;0;0;0;SN-8CC850-KY
06/02/2025 11:00;3;1;1;0;0;SN-BAF536-KY
04/03/2025 16:51;3;2;2;0;0;SN-13FB45-KY
20/03/2025 16:51;3;3;2;0;0;SN-CF9CA8-KY
20/03/2025 09:48;3;2;2;0;0;SN-3C8968-KY
;2;0;0;0;0;SN-05DE1C-KY
11/02/2025 16:43;3;1;1;0;0;SN-52A72A-KY
27/01/2025 20:24;3;3;2;0;0;SN-1545EE-KY
02/03/2025 11:04;3;2;2;0;0;SN-1221BF-KY
11/06/2024 13:49;3;2;2;0;0;SN-9DE378-KY
11/02/2025 15:44;3;2;2;0;0;SN-EE436A-KY
19/02/2025 19:06;3;1;1;0;0;SN-368C77-KY
01/05/2024 20:35;5;1;1;0;1;SN-0BC75F-KY
05/09/2024 12:11;3;1;1;0;0;SN-65DA01-KY
29/11/2023 01:00;3;3;2;0;0;SN-F672F5-KY
19/06/2024 11:28;3;1;2;0;0;SN-9E99E5-KY
28/08/2024 18:57;3;1;1;0;0;SN-5999DC-KY
27/11/2024 13:34;3;1;2;0;0;SN-3C90D5-KY
22/05/2024 09:03;3;2;2;0;0;SN-44ED20-KY
30/04/2024 17:18;3;1;1;0;0;SN-245046-KY
10/07/2024 14:01;3;1;1;0;0;SN-9289BF-KY
05/01/2025 08:37;3;1;1;0;0;SN-A6D791-KY
26/10/2023 02:00;3;1;1;0;0;SN-829F2A-KY
30/11/2023 01:00;3;2;2;0;0;SN-3EC9C7-KY
14/03/2025 17:42;3;2;2;0;0;SN-7D78F5-KY
30/08/2023 02:00;3;2;2;0;0;SN-C70E3F-KY
30/11/2023 01:00;3;1;1;0;0;SN-389CFA-KY
15/11/2023 01:00;3;1;1;0;0;SN-D479CA-KY
17/10/2023 02:00;3;2;2;0;0;SN-53BBF3-KY
31/07/2024 15:33;3;1;1;0;0;SN-98E09F-K7
31/01/2025 11:00;3;1;1;0;0;SN-1A16B3-K7
21/06/2024 08:40;3;1;1;0;0;SN-B89EC0-K7
15/10/2024 14:46;3;3;2;0;0;SN-9886E9-K7
04/03/2025 12:07;3;1;1;0;0;SN-E0F1C9-K7
03/07/2024 18:48;3;1;1;0;0;SN-7FD612-K7
30/08/2024 17:22;3;2;1;0;0;SN-E31649-K7
07/08/2024 19:07;3;2;2;0;0;SN-FE07FD-K7
17/09/2024 13:21;3;1;1;0;0;SN-3F2267-K7
02/07/2024 16:33;3;1;1;0;0;SN-CEB85B-K7
12/07/2024 14:32;3;2;2;0;0;SN-AD7885-K7
20/09/2024 08:34;3;2;2;0;0;SN-5E3597-KY
11/10/2024 14:59;3;1;1;0;0;SN-EEEBE8-KY
19/11/2024 17:55;3;1;1;0;0;SN-48290F-KY
20/12/2024 17:26;3;1;1;0;0;SN-586DD7-KY
26/11/2024 16:35;3;1;1;0;0;SN-2BC9A1-KY
03/04/2025 12:26;3;1;1;0;0;SN-FE32C8-KY
;1;0;0;0;0;SN-25A9CC-KY
;2;0;0;0;0;SN-22F4FE-KY
;2;0;0;0;0;SN-1B78C8-KY
30/12/2024 13:02;3;1;1;0;0;SN-334A40-KY
07/12/2024 13:29;3;1;1;0;0;SN-626E07-KY
28/11/2024 11:46;3;3;2;0;0;SN-AC5E5C-KY
24/02/2025 14:17;3;1;1;0;0;SN-16C8E5-KY
;2;0;0;0;0;SN-D3D61F-KY
04/02/2025 15:56;3;3;2;0;0;SN-C1FC28-KY
18/02/2025 13:23;3;2;2;0;0;SN-210759-KY
07/01/2025 19:48;3;1;1;0;0;SN-0EF5A9-KY
14/01/2025 16:01;3;1;1;0;0;SN-E002DA-KY
;2;0;0;0;0;SN-0B47F7-KY
;2;0;0;0;0;SN-7F4246-V7
27/02/2025 14:22;3;1;1;0;0;SN-D6FB84-V7
17/02/2025 16:53;3;1;1;0;0;SN-1FCF55-V7
05/02/2025 13:57;3;1;1;0;0;SN-317F85-V7
18/02/2025 09:19;3;1;1;0;0;SN-32FEFC-V7
;2;0;0;0;0;SN-51FA10-V7
;2;0;0;0;0;SN-2D6B0B-V7
;2;0;0;0;0;SN-017D8D-V7
04/04/2025 10:49;3;1;2;0;0;SN-B456EA-VY
;2;0;0;0;0;SN-64A0B7-V7
01/04/2025 13:03;3;3;2;0;0;SN-911A1E-V7
14/02/2025 16:24;3;1;1;0;0;SN-67482E-V7
07/04/2025 12:21;3;1;2;0;0;SN-972390-V7
;2;0;0;0;0;SN-74EC2E-V7
;2;0;0;0;0;SN-B1D4CC-V7
17/03/2025 12:30;3;2;2;0;0;SN-A913EE-V7
;2;0;0;0;0;SN-7F274C-V7
;2;0;0;0;0;SN-A43187-V7
10/02/2025 13:57;3;2;2;0;0;SN-F836DB-V7
11/02/2025 20:43;3;3;2;0;0;SN-E7E048-V7
19/03/2025 15:38;3;3;2;0;0;SN-B1F802-V7
11/10/2024 13:37;3;1;1;0;0;SN-0E5F9F-VY
14/11/2024 11:48;3;3;2;0;0;SN-224D3E-VY
09/11/2024 14:56;3;1;1;0;0;SN-ED1DB7-VY
;2;0;0;0;0;SN-686A99-VY
;2;0;0;0;0;SN-83A734-VY
;1;0;0;0;0;SN-3B3B37-VY
06/11/2024 12:34;3;1;1;0;0;SN-F929DB-VY
22/01/2025 15:47;3;1;1;0;0;SN-C3017F-VY
19/12/2024 16:28;3;1;1;0;0;SN-7583B2-VY
20/12/2024 15:10;3;3;2;0;0;SN-CEAC06-VY
18/03/2025 11:13;3;1;1;0;0;SN-006390-VY
24/12/2024 12:40;3;3;2;0;0;SN-5E787C-VY
26/02/2025 14:59;3;3;2;0;0;SN-A115AE-VY
11/03/2025 15:34;3;1;1;0;0;SN-1110A9-VY
22/10/2024 10:47;3;3;2;0;0;SN-421058-V7
12/02/2025 16:22;3;2;2;0;0;SN-8FD282-V7
10/10/2024 14:26;3;1;1;0;0;SN-19C22F-V7
26/09/2024 15:35;3;1;1;0;0;SN-A0E02A-V7
04/10/2023 02:00;3;2;2;0;0;SN-2CF8E4-V7
27/05/2024 16:28;3;3;2;0;0;SN-FF749A-V7
01/10/2023 02:00;3;1;1;0;0;SN-9B1D27-V7
19/09/2023 02:00;3;2;2;0;0;SN-CC98CF-V7
05/11/2023 01:00;3;2;2;0;0;SN-2766EA-V7
11/10/2023 02:00;3;2;2;0;0;SN-2DC3D4-V7
05/09/2024 21:00;3;3;2;0;0;SN-0B8F1A-V7
23/03/2024 14:09;3;1;1;0;0;SN-0FD3AC-V7
;1;0;0;0;0;SN-0EF3DA-V7
05/12/2024 23:26;3;2;2;0;0;SN-6B17D5-V7
08/01/2025 16:12;3;3;2;0;0;SN-6EEBD0-V7
;1;0;0;0;0;SN-4A28A9-V7
10/12/2024 14:16;3;1;1;0;0;SN-3595AF-V7
15/01/2025 11:36;3;1;1;0;0;SN-ECDEAD-V7
17/03/2025 12:54;3;3;2;0;0;SN-8DCCEF-V7
30/12/2024 10:08;3;3;2;0;0;SN-8A474E-V7
13/12/2024 14:23;3;1;1;0;0;SN-EA0542-V7
14/03/2025 13:15;3;1;1;0;0;SN-AB9C6B-V7
;2;0;0;0;0;SN-A560B4-V7
;2;0;0;0;0;SN-5531DD-V7
26/03/2025 18:59;3;2;2;0;0;SN-C9EEE3-V7
15/03/2025 14:19;3;1;1;0;0;SN-1F5EFD-V7
05/03/2025 15:12;3;3;2;0;0;SN-55CE22-V7
08/04/2025 10:36;3;2;2;0;0;SN-FC0A23-V7
02/10/2024 12:41;3;1;1;0;0;SN-3D3CD1-VY
27/06/2024 14:50;3;1;1;0;0;SN-C298D4-VY
04/09/2024 15:13;3;2;2;0;0;SN-BBDA59-VY
18/09/2024 12:35;3;1;1;0;0;SN-B80717-VY
16/08/2024 12:08;3;1;1;0;0;SN-821F4F-VY
05/07/2024 10:45;3;1;1;0;0;SN-447B23-V7
12/11/2024 16:44;3;1;1;0;0;SN-9925BE-V7
;2;0;0;0;0;SN-C8A0F3-V7
05/12/2024 12:36;3;1;1;0;0;SN-94DAB6-V7
05/10/2024 09:53;3;1;2;0;0;SN-BD52EF-V7
17/05/2024 19:44;3;3;2;0;0;SN-F0A9BE-V7
11/12/2024 10:43;3;3;2;0;0;SN-5D6464-XY
;2;0;0;0;0;SN-1DD61C-XY
16/10/2023 02:00;3;2;2;0;0;SN-064F83-XY
01/03/2025 19:57;3;1;1;0;0;SN-C2E3BF-XY
03/10/2023 02:00;3;2;2;0;0;SN-64388B-XY
11/08/2023 02:00;3;2;2;0;0;SN-7967DD-XY
14/03/2024 16:15;3;2;2;0;0;SN-87249F-XY
21/02/2024 13:21;3;3;2;0;0;SN-C9D768-XY
11/12/2023 01:00;3;1;1;0;0;SN-2BCB59-XY
08/01/2024 01:00;3;2;2;0;0;SN-FF6459-XY
19/08/2024 18:40;3;2;2;0;0;SN-E2E85D-XY
03/03/2025 14:32;3;1;1;0;0;SN-036570-XY
30/09/2024 16:36;3;2;2;0;0;SN-F629BE-XY
19/01/2024 14:19;3;1;1;0;0;SN-618099-XY
27/02/2024 16:21;3;1;1;0;0;SN-09FDB5-XY
25/02/2025 09:08;3;3;1;0;0;SN-2B6A83-XY
11/01/2025 13:08;3;1;1;0;0;SN-CB2C74-XY
;2;0;0;0;0;SN-EA771F-XY
01/03/2024 10:09;3;1;2;0;0;SN-744CE6-XY
11/06/2024 16:25;3;2;2;0;0;SN-58D8A4-XY
04/04/2024 15:58;3;1;1;0;0;SN-3812EA-XY
27/02/2025 10:53;3;1;1;0;0;SN-B515C5-X7
19/11/2024 11:01;3;2;2;0;0;SN-3CA286-X7
08/11/2024 16:28;3;1;1;0;0;SN-0A795A-X7
13/12/2024 13:41;3;3;2;0;0;SN-DC6EF2-X7
07/02/2025 13:07;3;1;1;0;0;SN-6CBE01-X7
18/03/2025 17:36;3;1;1;0;0;SN-DF0C10-X7
29/11/2024 15:00;3;1;2;0;0;SN-8FDA99-X7
29/11/2024 15:18;3;3;2;0;0;SN-C843B6-X7
08/04/2025 13:32;3;2;2;0;0;SN-B375AE-X7
01/11/2024 15:16;3;1;1;0;0;SN-6D54CF-X7
20/11/2024 07:51;3;1;1;0;0;SN-CC4F5E-X7
28/10/2024 16:54;3;1;1;0;0;SN-D285E1-X7
;2;0;0;0;0;SN-738986-XY
;2;0;0;0;0;SN-2D562F-XY
18/03/2025 15:30;3;1;1;0;0;SN-CDB7F3-XY
13/02/2025 09:53;3;3;2;0;0;SN-AF172A-XY
19/03/2025 16:58;3;2;2;0;0;SN-30E8D1-XY
;2;0;0;0;0;SN-5525B8-XY
;2;0;0;0;0;SN-00560E-XY
01/06/2023 02:00;3;2;2;0;0;SN-AF2CA0-7E
01/06/2023 02:00;3;2;2;0;0;SN-2507DD-7E
;2;0;0;0;0;SN-D04B1C-XY
;2;0;0;0;0;SN-5F5B96-X7
07/02/2025 12:06;3;1;1;0;0;SN-7069FD-X7
13/03/2025 15:02;3;1;1;0;0;SN-6CD540-X7
19/02/2025 15:26;3;1;1;0;0;SN-1CBEC6-X7
20/03/2025 16:59;3;1;1;0;0;SN-1526D5-X7
07/02/2025 17:27;3;1;1;0;0;SN-C24DEE-X7
18/03/2025 08:34;3;1;2;0;0;SN-0C5036-X7
01/04/2025 10:41;3;1;1;0;0;SN-ACF6B9-X7
;2;0;0;0;0;SN-2233BD-X7
02/04/2025 16:38;3;1;1;0;0;SN-DC21D2-X7
30/01/2025 14:27;3;1;1;0;0;SN-CD097F-X7
20/02/2025 15:49;3;1;1;0;0;SN-79176A-X7
20/02/2025 08:36;3;1;2;0;0;SN-DAD07C-X7
06/05/2024 14:33;5;2;2;0;1;SN-2B3CDD-XY
20/01/2025 16:01;3;3;2;0;0;SN-F89521-XY
04/04/2024 17:27;3;1;1;0;0;SN-624607-XY
19/08/2024 11:42;3;1;2;0;0;SN-973E24-XY
;2;0;0;0;0;SN-545B44-XY
10/05/2024 17:55;3;3;2;0;0;SN-4A835C-XY
23/08/2024 17:34;3;1;1;0;0;SN-14F01B-XY
16/07/2024 11:27;3;3;2;0;0;SN-377E1D-XY
14/11/2024 14:10;3;1;1;0;0;SN-727E3F-X7
;1;0;0;0;0;SN-578AAE-X7
04/12/2024 13:25;3;1;1;0;0;SN-A8CA67-X7
16/01/2025 11:46;3;1;2;0;0;SN-DE104D-X7
14/02/2025 20:15;3;1;1;0;0;SN-BE7323-X7
;2;0;0;0;0;SN-39D842-X7
20/11/2024 14:04;3;3;2;0;0;SN-C42411-X7
22/11/2024 10:05;3;1;2;0;0;SN-0C38D9-X7
27/11/2024 16:55;3;1;1;0;0;SN-9A869E-X7
28/11/2024 19:43;3;1;1;0;0;SN-24C4BD-X7
14/03/2025 14:31;3;3;2;0;0;SN-BEA0E6-X7
31/07/2023 02:00;3;2;2;0;0;SN-24B02E-7E
05/07/2024 16:50;3;1;1;0;0;SN-11E78A-XY
10/09/2024 13:14;3;1;1;0;0;SN-8EC0C8-XY
11/09/2024 16:19;3;1;2;0;0;SN-AEFB10-XY
31/07/2024 14:40;3;2;2;0;0;SN-27AAFA-XY
28/08/2024 14:28;3;1;1;0;0;SN-4D330A-XY
30/09/2024 14:44;3;2;2;0;0;SN-61A6DB-XY
29/01/2025 14:13;3;3;2;0;0;SN-897CB0-X7
;2;0;0;0;0;SN-53386D-X7
29/01/2025 14:29;3;1;1;0;0;SN-735565-X7
;2;0;0;0;0;SN-BECBC1-X7
;2;0;0;0;0;SN-CAA2BA-X7
07/03/2025 16:48;3;3;2;0;0;SN-E43C0C-X7
08/01/2025 11:53;3;1;1;0;1;SN-404C45-X7
04/03/2025 14:51;3;2;2;0;0;SN-E58D9E-X7
01/06/2023 02:00;3;2;2;0;0;SN-B3E4F0-7X
18/03/2024 17:53;5;1;1;0;0;SN-D8E306-XX
